Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2086722380
2,Cerro Porteño,Paraguay,A,2086722380
3,Deportivo Cali,Colombia,A,2086722380
4,Always Ready,Bolivia,A,2086722380
1,River Plate,Argentina,B,2086722380
2,Universidad Católica,Chile,B,2086722380
3,Deportes Tolima,Colombia,B,2086722380
4,Estudiantes L.P.,Fase previa,B,2086722380
1,Athletico Paranaense,Brasil,C,2086722380
2,Independiente del Valle,Ecuador,C,2086722380
3,Sporting Cristal,Perú,C,2086722380
4,América M.G.,Fase previa,C,2086722380
1,Nacional,Uruguay,D,2086722380
2,Corinthians,Brasil,D,2086722380
3,Caracas,Venezuela,D,2086722380
4,Talleres,Argentina,D,2086722380
1,Peñarol,Uruguay,E,2086722380
2,Colo Colo,Chile,E,2086722380
3,Bragantino,Brasil,E,2086722380
4,Independiente Petrolero,Bolivia,E,2086722380
1,Boca Juniors,Argentina,F,2086722380
2,Libertad,Paraguay,F,2086722380
3,Deportivo Táchira,Venezuela,F,2086722380
4,Fortaleza,Brasil,F,2086722380
1,Atlético Mineiro,Brasil,G,2086722380
2,Vélez,Argentina,G,2086722380
3,Alianza Lima,Perú,G,2086722380
4,Olimpia,Fase previa,G,2086722380
1,Flamengo,Brasil,H,2086722380
2,Emelec,Ecuador,H,2086722380
3,Colón,Argentina,H,2086722380
4,The Strongest,Fase previa,H,2086722380
