Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2944671663
2,Universidad Católica,Chile,A,2944671663
3,Caracas,Venezuela,A,2944671663
4,Independiente Petrolero,Bolivia,A,2944671663
1,Atlético Mineiro,Brasil,B,2944671663
2,Cerro Porteño,Paraguay,B,2944671663
3,Sporting Cristal,Perú,B,2944671663
4,Olimpia,Fase previa,B,2944671663
1,Nacional,Uruguay,C,2944671663
2,Corinthians,Brasil,C,2944671663
3,Colón,Argentina,C,2944671663
4,América M.G.,Fase previa,C,2944671663
1,Peñarol,Uruguay,D,2944671663
2,Vélez,Argentina,D,2944671663
3,Deportes Tolima,Colombia,D,2944671663
4,Fortaleza,Brasil,D,2944671663
1,Boca Juniors,Argentina,E,2944671663
2,Colo Colo,Chile,E,2944671663
3,Alianza Lima,Perú,E,2944671663
4,The Strongest,Fase previa,E,2944671663
1,River Plate,Argentina,F,2944671663
2,Emelec,Ecuador,F,2944671663
3,Bragantino,Brasil,F,2944671663
4,Always Ready,Bolivia,F,2944671663
1,Athletico Paranaense,Brasil,G,2944671663
2,Independiente del Valle,Ecuador,G,2944671663
3,Deportivo Cali,Colombia,G,2944671663
4,Talleres,Argentina,G,2944671663
1,Flamengo,Brasil,H,2944671663
2,Libertad,Paraguay,H,2944671663
3,Deportivo Táchira,Venezuela,H,2944671663
4,Estudiantes L.P.,Fase previa,H,2944671663
