Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,7003244792
2,Emelec,Ecuador,A,7003244792
3,Sporting Cristal,Perú,A,7003244792
4,Talleres,Argentina,A,7003244792
1,Boca Juniors,Argentina,B,7003244792
2,Libertad,Paraguay,B,7003244792
3,Caracas,Venezuela,B,7003244792
4,Olimpia,Fase previa,B,7003244792
1,Nacional,Uruguay,C,7003244792
2,Vélez,Argentina,C,7003244792
3,Deportivo Cali,Colombia,C,7003244792
4,Fortaleza,Brasil,C,7003244792
1,River Plate,Argentina,D,7003244792
2,Corinthians,Brasil,D,7003244792
3,Alianza Lima,Perú,D,7003244792
4,Always Ready,Bolivia,D,7003244792
1,Flamengo,Brasil,E,7003244792
2,Cerro Porteño,Paraguay,E,7003244792
3,Deportivo Táchira,Venezuela,E,7003244792
4,Estudiantes L.P.,Fase previa,E,7003244792
1,Atlético Mineiro,Brasil,F,7003244792
2,Colo Colo,Chile,F,7003244792
3,Colón,Argentina,F,7003244792
4,América M.G.,Fase previa,F,7003244792
1,Athletico Paranaense,Brasil,G,7003244792
2,Universidad Católica,Chile,G,7003244792
3,Deportes Tolima,Colombia,G,7003244792
4,The Strongest,Fase previa,G,7003244792
1,Peñarol,Uruguay,H,7003244792
2,Independiente del Valle,Ecuador,H,7003244792
3,Bragantino,Brasil,H,7003244792
4,Independiente Petrolero,Bolivia,H,7003244792
