Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,7773479563
2,Colo Colo,Chile,A,7773479563
3,Sporting Cristal,Perú,A,7773479563
4,Talleres,Argentina,A,7773479563
1,Peñarol,Uruguay,B,7773479563
2,Independiente del Valle,Ecuador,B,7773479563
3,Deportivo Táchira,Venezuela,B,7773479563
4,Always Ready,Bolivia,B,7773479563
1,Athletico Paranaense,Brasil,C,7773479563
2,Universidad Católica,Chile,C,7773479563
3,Deportes Tolima,Colombia,C,7773479563
4,América M.G.,Fase previa,C,7773479563
1,Boca Juniors,Argentina,D,7773479563
2,Corinthians,Brasil,D,7773479563
3,Alianza Lima,Perú,D,7773479563
4,The Strongest,Fase previa,D,7773479563
1,Atlético Mineiro,Brasil,E,7773479563
2,Emelec,Ecuador,E,7773479563
3,Colón,Argentina,E,7773479563
4,Independiente Petrolero,Bolivia,E,7773479563
1,Nacional,Uruguay,F,7773479563
2,Cerro Porteño,Paraguay,F,7773479563
3,Bragantino,Brasil,F,7773479563
4,Olimpia,Fase previa,F,7773479563
1,River Plate,Argentina,G,7773479563
2,Libertad,Paraguay,G,7773479563
3,Caracas,Venezuela,G,7773479563
4,Fortaleza,Brasil,G,7773479563
1,Flamengo,Brasil,H,7773479563
2,Vélez,Argentina,H,7773479563
3,Deportivo Cali,Colombia,H,7773479563
4,Estudiantes L.P.,Fase previa,H,7773479563
