Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4059810419
2,Cerro Porteño,Paraguay,A,4059810419
3,Deportes Tolima,Colombia,A,4059810419
4,Independiente Petrolero,Bolivia,A,4059810419
1,Flamengo,Brasil,B,4059810419
2,Independiente del Valle,Ecuador,B,4059810419
3,Deportivo Táchira,Venezuela,B,4059810419
4,Always Ready,Bolivia,B,4059810419
1,Boca Juniors,Argentina,C,4059810419
2,Corinthians,Brasil,C,4059810419
3,Deportivo Cali,Colombia,C,4059810419
4,The Strongest,Fase previa,C,4059810419
1,Nacional,Uruguay,D,4059810419
2,Universidad Católica,Chile,D,4059810419
3,Colón,Argentina,D,4059810419
4,Fortaleza,Brasil,D,4059810419
1,River Plate,Argentina,E,4059810419
2,Libertad,Paraguay,E,4059810419
3,Caracas,Venezuela,E,4059810419
4,América M.G.,Fase previa,E,4059810419
1,Athletico Paranaense,Brasil,F,4059810419
2,Colo Colo,Chile,F,4059810419
3,Sporting Cristal,Perú,F,4059810419
4,Talleres,Argentina,F,4059810419
1,Atlético Mineiro,Brasil,G,4059810419
2,Emelec,Ecuador,G,4059810419
3,Alianza Lima,Perú,G,4059810419
4,Estudiantes L.P.,Fase previa,G,4059810419
1,Peñarol,Uruguay,H,4059810419
2,Vélez,Argentina,H,4059810419
3,Bragantino,Brasil,H,4059810419
4,Olimpia,Fase previa,H,4059810419
