Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,3427098618
2,Vélez,Argentina,A,3427098618
3,Alianza Lima,Perú,A,3427098618
4,América M.G.,Fase previa,A,3427098618
1,Atlético Mineiro,Brasil,B,3427098618
2,Emelec,Ecuador,B,3427098618
3,Caracas,Venezuela,B,3427098618
4,Olimpia,Fase previa,B,3427098618
1,Boca Juniors,Argentina,C,3427098618
2,Universidad Católica,Chile,C,3427098618
3,Deportes Tolima,Colombia,C,3427098618
4,Fortaleza,Brasil,C,3427098618
1,Athletico Paranaense,Brasil,D,3427098618
2,Independiente del Valle,Ecuador,D,3427098618
3,Sporting Cristal,Perú,D,3427098618
4,Talleres,Argentina,D,3427098618
1,River Plate,Argentina,E,3427098618
2,Colo Colo,Chile,E,3427098618
3,Bragantino,Brasil,E,3427098618
4,Always Ready,Bolivia,E,3427098618
1,Peñarol,Uruguay,F,3427098618
2,Libertad,Paraguay,F,3427098618
3,Colón,Argentina,F,3427098618
4,Estudiantes L.P.,Fase previa,F,3427098618
1,Nacional,Uruguay,G,3427098618
2,Corinthians,Brasil,G,3427098618
3,Deportivo Cali,Colombia,G,3427098618
4,Independiente Petrolero,Bolivia,G,3427098618
1,Flamengo,Brasil,H,3427098618
2,Cerro Porteño,Paraguay,H,3427098618
3,Deportivo Táchira,Venezuela,H,3427098618
4,The Strongest,Fase previa,H,3427098618
