Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,5412333203
2,Colo Colo,Chile,A,5412333203
3,Colón,Argentina,A,5412333203
4,América M.G.,Fase previa,A,5412333203
1,Peñarol,Uruguay,B,5412333203
2,Vélez,Argentina,B,5412333203
3,Caracas,Venezuela,B,5412333203
4,Olimpia,Fase previa,B,5412333203
1,Boca Juniors,Argentina,C,5412333203
2,Independiente del Valle,Ecuador,C,5412333203
3,Bragantino,Brasil,C,5412333203
4,Estudiantes L.P.,Fase previa,C,5412333203
1,River Plate,Argentina,D,5412333203
2,Corinthians,Brasil,D,5412333203
3,Sporting Cristal,Perú,D,5412333203
4,Always Ready,Bolivia,D,5412333203
1,Nacional,Uruguay,E,5412333203
2,Libertad,Paraguay,E,5412333203
3,Alianza Lima,Perú,E,5412333203
4,Fortaleza,Brasil,E,5412333203
1,Flamengo,Brasil,F,5412333203
2,Universidad Católica,Chile,F,5412333203
3,Deportivo Cali,Colombia,F,5412333203
4,Talleres,Argentina,F,5412333203
1,Atlético Mineiro,Brasil,G,5412333203
2,Emelec,Ecuador,G,5412333203
3,Deportivo Táchira,Venezuela,G,5412333203
4,The Strongest,Fase previa,G,5412333203
1,Athletico Paranaense,Brasil,H,5412333203
2,Cerro Porteño,Paraguay,H,5412333203
3,Deportes Tolima,Colombia,H,5412333203
4,Independiente Petrolero,Bolivia,H,5412333203
