Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,5112150727
2,Colo Colo,Chile,A,5112150727
3,Alianza Lima,Perú,A,5112150727
4,Independiente Petrolero,Bolivia,A,5112150727
1,Boca Juniors,Argentina,B,5112150727
2,Emelec,Ecuador,B,5112150727
3,Bragantino,Brasil,B,5112150727
4,Always Ready,Bolivia,B,5112150727
1,Peñarol,Uruguay,C,5112150727
2,Corinthians,Brasil,C,5112150727
3,Deportes Tolima,Colombia,C,5112150727
4,Talleres,Argentina,C,5112150727
1,Athletico Paranaense,Brasil,D,5112150727
2,Vélez,Argentina,D,5112150727
3,Caracas,Venezuela,D,5112150727
4,The Strongest,Fase previa,D,5112150727
1,Atlético Mineiro,Brasil,E,5112150727
2,Universidad Católica,Chile,E,5112150727
3,Deportivo Cali,Colombia,E,5112150727
4,América M.G.,Fase previa,E,5112150727
1,River Plate,Argentina,F,5112150727
2,Libertad,Paraguay,F,5112150727
3,Deportivo Táchira,Venezuela,F,5112150727
4,Fortaleza,Brasil,F,5112150727
1,Flamengo,Brasil,G,5112150727
2,Independiente del Valle,Ecuador,G,5112150727
3,Colón,Argentina,G,5112150727
4,Olimpia,Fase previa,G,5112150727
1,Nacional,Uruguay,H,5112150727
2,Cerro Porteño,Paraguay,H,5112150727
3,Sporting Cristal,Perú,H,5112150727
4,Estudiantes L.P.,Fase previa,H,5112150727
