Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,5934506818
2,Libertad,Paraguay,A,5934506818
3,Alianza Lima,Perú,A,5934506818
4,Independiente Petrolero,Bolivia,A,5934506818
1,Athletico Paranaense,Brasil,B,5934506818
2,Emelec,Ecuador,B,5934506818
3,Deportivo Táchira,Venezuela,B,5934506818
4,Olimpia,Fase previa,B,5934506818
1,Flamengo,Brasil,C,5934506818
2,Independiente del Valle,Ecuador,C,5934506818
3,Deportivo Cali,Colombia,C,5934506818
4,América M.G.,Fase previa,C,5934506818
1,Atlético Mineiro,Brasil,D,5934506818
2,Colo Colo,Chile,D,5934506818
3,Colón,Argentina,D,5934506818
4,Estudiantes L.P.,Fase previa,D,5934506818
1,Nacional,Uruguay,E,5934506818
2,Corinthians,Brasil,E,5934506818
3,Caracas,Venezuela,E,5934506818
4,Talleres,Argentina,E,5934506818
1,Boca Juniors,Argentina,F,5934506818
2,Universidad Católica,Chile,F,5934506818
3,Bragantino,Brasil,F,5934506818
4,The Strongest,Fase previa,F,5934506818
1,River Plate,Argentina,G,5934506818
2,Cerro Porteño,Paraguay,G,5934506818
3,Sporting Cristal,Perú,G,5934506818
4,Fortaleza,Brasil,G,5934506818
1,Peñarol,Uruguay,H,5934506818
2,Vélez,Argentina,H,5934506818
3,Deportes Tolima,Colombia,H,5934506818
4,Always Ready,Bolivia,H,5934506818
