Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,9490575630
2,Universidad Católica,Chile,A,9490575630
3,Alianza Lima,Perú,A,9490575630
4,América M.G.,Fase previa,A,9490575630
1,Nacional,Uruguay,B,9490575630
2,Colo Colo,Chile,B,9490575630
3,Deportivo Cali,Colombia,B,9490575630
4,Always Ready,Bolivia,B,9490575630
1,Athletico Paranaense,Brasil,C,9490575630
2,Independiente del Valle,Ecuador,C,9490575630
3,Deportes Tolima,Colombia,C,9490575630
4,The Strongest,Fase previa,C,9490575630
1,Atlético Mineiro,Brasil,D,9490575630
2,Libertad,Paraguay,D,9490575630
3,Deportivo Táchira,Venezuela,D,9490575630
4,Talleres,Argentina,D,9490575630
1,Peñarol,Uruguay,E,9490575630
2,Corinthians,Brasil,E,9490575630
3,Colón,Argentina,E,9490575630
4,Estudiantes L.P.,Fase previa,E,9490575630
1,Flamengo,Brasil,F,9490575630
2,Vélez,Argentina,F,9490575630
3,Sporting Cristal,Perú,F,9490575630
4,Olimpia,Fase previa,F,9490575630
1,Boca Juniors,Argentina,G,9490575630
2,Cerro Porteño,Paraguay,G,9490575630
3,Bragantino,Brasil,G,9490575630
4,Independiente Petrolero,Bolivia,G,9490575630
1,River Plate,Argentina,H,9490575630
2,Emelec,Ecuador,H,9490575630
3,Caracas,Venezuela,H,9490575630
4,Fortaleza,Brasil,H,9490575630
