Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,7935316011
2,Vélez,Argentina,A,7935316011
3,Deportes Tolima,Colombia,A,7935316011
4,Always Ready,Bolivia,A,7935316011
1,River Plate,Argentina,B,7935316011
2,Universidad Católica,Chile,B,7935316011
3,Sporting Cristal,Perú,B,7935316011
4,Fortaleza,Brasil,B,7935316011
1,Athletico Paranaense,Brasil,C,7935316011
2,Cerro Porteño,Paraguay,C,7935316011
3,Alianza Lima,Perú,C,7935316011
4,Talleres,Argentina,C,7935316011
1,Peñarol,Uruguay,D,7935316011
2,Libertad,Paraguay,D,7935316011
3,Bragantino,Brasil,D,7935316011
4,América M.G.,Fase previa,D,7935316011
1,Flamengo,Brasil,E,7935316011
2,Emelec,Ecuador,E,7935316011
3,Deportivo Cali,Colombia,E,7935316011
4,Independiente Petrolero,Bolivia,E,7935316011
1,Boca Juniors,Argentina,F,7935316011
2,Independiente del Valle,Ecuador,F,7935316011
3,Deportivo Táchira,Venezuela,F,7935316011
4,Olimpia,Fase previa,F,7935316011
1,Atlético Mineiro,Brasil,G,7935316011
2,Colo Colo,Chile,G,7935316011
3,Colón,Argentina,G,7935316011
4,Estudiantes L.P.,Fase previa,G,7935316011
1,Nacional,Uruguay,H,7935316011
2,Corinthians,Brasil,H,7935316011
3,Caracas,Venezuela,H,7935316011
4,The Strongest,Fase previa,H,7935316011
