Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4481772711
2,Colo Colo,Chile,A,4481772711
3,Caracas,Venezuela,A,4481772711
4,Olimpia,Fase previa,A,4481772711
1,Atlético Mineiro,Brasil,B,4481772711
2,Libertad,Paraguay,B,4481772711
3,Alianza Lima,Perú,B,4481772711
4,Talleres,Argentina,B,4481772711
1,Peñarol,Uruguay,C,4481772711
2,Cerro Porteño,Paraguay,C,4481772711
3,Deportivo Táchira,Venezuela,C,4481772711
4,The Strongest,Fase previa,C,4481772711
1,Athletico Paranaense,Brasil,D,4481772711
2,Universidad Católica,Chile,D,4481772711
3,Colón,Argentina,D,4481772711
4,América M.G.,Fase previa,D,4481772711
1,Nacional,Uruguay,E,4481772711
2,Emelec,Ecuador,E,4481772711
3,Bragantino,Brasil,E,4481772711
4,Independiente Petrolero,Bolivia,E,4481772711
1,Boca Juniors,Argentina,F,4481772711
2,Corinthians,Brasil,F,4481772711
3,Deportes Tolima,Colombia,F,4481772711
4,Estudiantes L.P.,Fase previa,F,4481772711
1,Flamengo,Brasil,G,4481772711
2,Vélez,Argentina,G,4481772711
3,Sporting Cristal,Perú,G,4481772711
4,Always Ready,Bolivia,G,4481772711
1,River Plate,Argentina,H,4481772711
2,Independiente del Valle,Ecuador,H,4481772711
3,Deportivo Cali,Colombia,H,4481772711
4,Fortaleza,Brasil,H,4481772711
