Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2821175677
2,Independiente del Valle,Ecuador,A,2821175677
3,Deportivo Táchira,Venezuela,A,2821175677
4,América M.G.,Fase previa,A,2821175677
1,Athletico Paranaense,Brasil,B,2821175677
2,Libertad,Paraguay,B,2821175677
3,Caracas,Venezuela,B,2821175677
4,Always Ready,Bolivia,B,2821175677
1,Peñarol,Uruguay,C,2821175677
2,Vélez,Argentina,C,2821175677
3,Bragantino,Brasil,C,2821175677
4,Olimpia,Fase previa,C,2821175677
1,River Plate,Argentina,D,2821175677
2,Universidad Católica,Chile,D,2821175677
3,Alianza Lima,Perú,D,2821175677
4,The Strongest,Fase previa,D,2821175677
1,Atlético Mineiro,Brasil,E,2821175677
2,Colo Colo,Chile,E,2821175677
3,Deportivo Cali,Colombia,E,2821175677
4,Talleres,Argentina,E,2821175677
1,Flamengo,Brasil,F,2821175677
2,Emelec,Ecuador,F,2821175677
3,Deportes Tolima,Colombia,F,2821175677
4,Estudiantes L.P.,Fase previa,F,2821175677
1,Nacional,Uruguay,G,2821175677
2,Corinthians,Brasil,G,2821175677
3,Colón,Argentina,G,2821175677
4,Independiente Petrolero,Bolivia,G,2821175677
1,Boca Juniors,Argentina,H,2821175677
2,Cerro Porteño,Paraguay,H,2821175677
3,Sporting Cristal,Perú,H,2821175677
4,Fortaleza,Brasil,H,2821175677
