Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8621038340
2,Universidad Católica,Chile,A,8621038340
3,Sporting Cristal,Perú,A,8621038340
4,América M.G.,Fase previa,A,8621038340
1,River Plate,Argentina,B,8621038340
2,Cerro Porteño,Paraguay,B,8621038340
3,Deportivo Cali,Colombia,B,8621038340
4,Estudiantes L.P.,Fase previa,B,8621038340
1,Nacional,Uruguay,C,8621038340
2,Vélez,Argentina,C,8621038340
3,Bragantino,Brasil,C,8621038340
4,Independiente Petrolero,Bolivia,C,8621038340
1,Peñarol,Uruguay,D,8621038340
2,Emelec,Ecuador,D,8621038340
3,Alianza Lima,Perú,D,8621038340
4,Fortaleza,Brasil,D,8621038340
1,Athletico Paranaense,Brasil,E,8621038340
2,Libertad,Paraguay,E,8621038340
3,Deportivo Táchira,Venezuela,E,8621038340
4,Always Ready,Bolivia,E,8621038340
1,Atlético Mineiro,Brasil,F,8621038340
2,Independiente del Valle,Ecuador,F,8621038340
3,Colón,Argentina,F,8621038340
4,The Strongest,Fase previa,F,8621038340
1,Flamengo,Brasil,G,8621038340
2,Colo Colo,Chile,G,8621038340
3,Deportes Tolima,Colombia,G,8621038340
4,Talleres,Argentina,G,8621038340
1,Boca Juniors,Argentina,H,8621038340
2,Corinthians,Brasil,H,8621038340
3,Caracas,Venezuela,H,8621038340
4,Olimpia,Fase previa,H,8621038340
