Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,7264953309
2,Colo Colo,Chile,A,7264953309
3,Colón,Argentina,A,7264953309
4,Estudiantes L.P.,Fase previa,A,7264953309
1,Flamengo,Brasil,B,7264953309
2,Libertad,Paraguay,B,7264953309
3,Alianza Lima,Perú,B,7264953309
4,Always Ready,Bolivia,B,7264953309
1,Atlético Mineiro,Brasil,C,7264953309
2,Universidad Católica,Chile,C,7264953309
3,Deportes Tolima,Colombia,C,7264953309
4,Talleres,Argentina,C,7264953309
1,Nacional,Uruguay,D,7264953309
2,Independiente del Valle,Ecuador,D,7264953309
3,Caracas,Venezuela,D,7264953309
4,Fortaleza,Brasil,D,7264953309
1,Peñarol,Uruguay,E,7264953309
2,Vélez,Argentina,E,7264953309
3,Deportivo Táchira,Venezuela,E,7264953309
4,Independiente Petrolero,Bolivia,E,7264953309
1,Athletico Paranaense,Brasil,F,7264953309
2,Cerro Porteño,Paraguay,F,7264953309
3,Deportivo Cali,Colombia,F,7264953309
4,The Strongest,Fase previa,F,7264953309
1,Boca Juniors,Argentina,G,7264953309
2,Corinthians,Brasil,G,7264953309
3,Sporting Cristal,Perú,G,7264953309
4,Olimpia,Fase previa,G,7264953309
1,River Plate,Argentina,H,7264953309
2,Emelec,Ecuador,H,7264953309
3,Bragantino,Brasil,H,7264953309
4,América M.G.,Fase previa,H,7264953309
