Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,1944412427
2,Independiente del Valle,Ecuador,A,1944412427
3,Sporting Cristal,Perú,A,1944412427
4,The Strongest,Fase previa,A,1944412427
1,Atlético Mineiro,Brasil,B,1944412427
2,Libertad,Paraguay,B,1944412427
3,Deportes Tolima,Colombia,B,1944412427
4,América M.G.,Fase previa,B,1944412427
1,River Plate,Argentina,C,1944412427
2,Corinthians,Brasil,C,1944412427
3,Deportivo Cali,Colombia,C,1944412427
4,Always Ready,Bolivia,C,1944412427
1,Boca Juniors,Argentina,D,1944412427
2,Colo Colo,Chile,D,1944412427
3,Bragantino,Brasil,D,1944412427
4,Independiente Petrolero,Bolivia,D,1944412427
1,Flamengo,Brasil,E,1944412427
2,Vélez,Argentina,E,1944412427
3,Caracas,Venezuela,E,1944412427
4,Olimpia,Fase previa,E,1944412427
1,Nacional,Uruguay,F,1944412427
2,Universidad Católica,Chile,F,1944412427
3,Deportivo Táchira,Venezuela,F,1944412427
4,Fortaleza,Brasil,F,1944412427
1,Athletico Paranaense,Brasil,G,1944412427
2,Emelec,Ecuador,G,1944412427
3,Colón,Argentina,G,1944412427
4,Estudiantes L.P.,Fase previa,G,1944412427
1,Peñarol,Uruguay,H,1944412427
2,Cerro Porteño,Paraguay,H,1944412427
3,Alianza Lima,Perú,H,1944412427
4,Talleres,Argentina,H,1944412427
