Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8438663426
2,Emelec,Ecuador,A,8438663426
3,Colón,Argentina,A,8438663426
4,América M.G.,Fase previa,A,8438663426
1,Peñarol,Uruguay,B,8438663426
2,Universidad Católica,Chile,B,8438663426
3,Deportivo Táchira,Venezuela,B,8438663426
4,Fortaleza,Brasil,B,8438663426
1,Athletico Paranaense,Brasil,C,8438663426
2,Colo Colo,Chile,C,8438663426
3,Alianza Lima,Perú,C,8438663426
4,Estudiantes L.P.,Fase previa,C,8438663426
1,Nacional,Uruguay,D,8438663426
2,Corinthians,Brasil,D,8438663426
3,Deportivo Cali,Colombia,D,8438663426
4,Talleres,Argentina,D,8438663426
1,Boca Juniors,Argentina,E,8438663426
2,Cerro Porteño,Paraguay,E,8438663426
3,Caracas,Venezuela,E,8438663426
4,Olimpia,Fase previa,E,8438663426
1,Atlético Mineiro,Brasil,F,8438663426
2,Independiente del Valle,Ecuador,F,8438663426
3,Deportes Tolima,Colombia,F,8438663426
4,Always Ready,Bolivia,F,8438663426
1,River Plate,Argentina,G,8438663426
2,Libertad,Paraguay,G,8438663426
3,Bragantino,Brasil,G,8438663426
4,Independiente Petrolero,Bolivia,G,8438663426
1,Flamengo,Brasil,H,8438663426
2,Vélez,Argentina,H,8438663426
3,Sporting Cristal,Perú,H,8438663426
4,The Strongest,Fase previa,H,8438663426
