Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8494305261
2,Vélez,Argentina,A,8494305261
3,Alianza Lima,Perú,A,8494305261
4,The Strongest,Fase previa,A,8494305261
1,Athletico Paranaense,Brasil,B,8494305261
2,Universidad Católica,Chile,B,8494305261
3,Colón,Argentina,B,8494305261
4,Independiente Petrolero,Bolivia,B,8494305261
1,Atlético Mineiro,Brasil,C,8494305261
2,Emelec,Ecuador,C,8494305261
3,Deportivo Táchira,Venezuela,C,8494305261
4,Olimpia,Fase previa,C,8494305261
1,Nacional,Uruguay,D,8494305261
2,Cerro Porteño,Paraguay,D,8494305261
3,Bragantino,Brasil,D,8494305261
4,Always Ready,Bolivia,D,8494305261
1,Peñarol,Uruguay,E,8494305261
2,Independiente del Valle,Ecuador,E,8494305261
3,Deportivo Cali,Colombia,E,8494305261
4,Estudiantes L.P.,Fase previa,E,8494305261
1,River Plate,Argentina,F,8494305261
2,Corinthians,Brasil,F,8494305261
3,Sporting Cristal,Perú,F,8494305261
4,América M.G.,Fase previa,F,8494305261
1,Flamengo,Brasil,G,8494305261
2,Colo Colo,Chile,G,8494305261
3,Caracas,Venezuela,G,8494305261
4,Talleres,Argentina,G,8494305261
1,Boca Juniors,Argentina,H,8494305261
2,Libertad,Paraguay,H,8494305261
3,Deportes Tolima,Colombia,H,8494305261
4,Fortaleza,Brasil,H,8494305261
