Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,9893794009
2,Cerro Porteño,Paraguay,A,9893794009
3,Deportivo Táchira,Venezuela,A,9893794009
4,América M.G.,Fase previa,A,9893794009
1,Flamengo,Brasil,B,9893794009
2,Universidad Católica,Chile,B,9893794009
3,Colón,Argentina,B,9893794009
4,Estudiantes L.P.,Fase previa,B,9893794009
1,Atlético Mineiro,Brasil,C,9893794009
2,Libertad,Paraguay,C,9893794009
3,Deportes Tolima,Colombia,C,9893794009
4,Talleres,Argentina,C,9893794009
1,Peñarol,Uruguay,D,9893794009
2,Corinthians,Brasil,D,9893794009
3,Caracas,Venezuela,D,9893794009
4,Olimpia,Fase previa,D,9893794009
1,Boca Juniors,Argentina,E,9893794009
2,Emelec,Ecuador,E,9893794009
3,Sporting Cristal,Perú,E,9893794009
4,Always Ready,Bolivia,E,9893794009
1,River Plate,Argentina,F,9893794009
2,Independiente del Valle,Ecuador,F,9893794009
3,Alianza Lima,Perú,F,9893794009
4,Fortaleza,Brasil,F,9893794009
1,Nacional,Uruguay,G,9893794009
2,Vélez,Argentina,G,9893794009
3,Bragantino,Brasil,G,9893794009
4,The Strongest,Fase previa,G,9893794009
1,Athletico Paranaense,Brasil,H,9893794009
2,Colo Colo,Chile,H,9893794009
3,Deportivo Cali,Colombia,H,9893794009
4,Independiente Petrolero,Bolivia,H,9893794009
