Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8227117052
2,Libertad,Paraguay,A,8227117052
3,Deportivo Cali,Colombia,A,8227117052
4,Estudiantes L.P.,Fase previa,A,8227117052
1,Peñarol,Uruguay,B,8227117052
2,Vélez,Argentina,B,8227117052
3,Caracas,Venezuela,B,8227117052
4,Independiente Petrolero,Bolivia,B,8227117052
1,Atlético Mineiro,Brasil,C,8227117052
2,Independiente del Valle,Ecuador,C,8227117052
3,Sporting Cristal,Perú,C,8227117052
4,The Strongest,Fase previa,C,8227117052
1,Flamengo,Brasil,D,8227117052
2,Colo Colo,Chile,D,8227117052
3,Colón,Argentina,D,8227117052
4,América M.G.,Fase previa,D,8227117052
1,River Plate,Argentina,E,8227117052
2,Corinthians,Brasil,E,8227117052
3,Alianza Lima,Perú,E,8227117052
4,Always Ready,Bolivia,E,8227117052
1,Nacional,Uruguay,F,8227117052
2,Cerro Porteño,Paraguay,F,8227117052
3,Bragantino,Brasil,F,8227117052
4,Talleres,Argentina,F,8227117052
1,Athletico Paranaense,Brasil,G,8227117052
2,Emelec,Ecuador,G,8227117052
3,Deportes Tolima,Colombia,G,8227117052
4,Olimpia,Fase previa,G,8227117052
1,Boca Juniors,Argentina,H,8227117052
2,Universidad Católica,Chile,H,8227117052
3,Deportivo Táchira,Venezuela,H,8227117052
4,Fortaleza,Brasil,H,8227117052
