Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,6144089228
2,Emelec,Ecuador,A,6144089228
3,Colón,Argentina,A,6144089228
4,Olimpia,Fase previa,A,6144089228
1,Boca Juniors,Argentina,B,6144089228
2,Corinthians,Brasil,B,6144089228
3,Deportivo Táchira,Venezuela,B,6144089228
4,Estudiantes L.P.,Fase previa,B,6144089228
1,Flamengo,Brasil,C,6144089228
2,Vélez,Argentina,C,6144089228
3,Caracas,Venezuela,C,6144089228
4,Independiente Petrolero,Bolivia,C,6144089228
1,Peñarol,Uruguay,D,6144089228
2,Colo Colo,Chile,D,6144089228
3,Bragantino,Brasil,D,6144089228
4,Talleres,Argentina,D,6144089228
1,Athletico Paranaense,Brasil,E,6144089228
2,Universidad Católica,Chile,E,6144089228
3,Deportes Tolima,Colombia,E,6144089228
4,América M.G.,Fase previa,E,6144089228
1,Nacional,Uruguay,F,6144089228
2,Libertad,Paraguay,F,6144089228
3,Deportivo Cali,Colombia,F,6144089228
4,Fortaleza,Brasil,F,6144089228
1,River Plate,Argentina,G,6144089228
2,Cerro Porteño,Paraguay,G,6144089228
3,Alianza Lima,Perú,G,6144089228
4,Always Ready,Bolivia,G,6144089228
1,Atlético Mineiro,Brasil,H,6144089228
2,Independiente del Valle,Ecuador,H,6144089228
3,Sporting Cristal,Perú,H,6144089228
4,The Strongest,Fase previa,H,6144089228
