Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,6274013144
2,Colo Colo,Chile,A,6274013144
3,Deportivo Cali,Colombia,A,6274013144
4,Talleres,Argentina,A,6274013144
1,Atlético Mineiro,Brasil,B,6274013144
2,Vélez,Argentina,B,6274013144
3,Deportivo Táchira,Venezuela,B,6274013144
4,Olimpia,Fase previa,B,6274013144
1,Nacional,Uruguay,C,6274013144
2,Independiente del Valle,Ecuador,C,6274013144
3,Caracas,Venezuela,C,6274013144
4,Fortaleza,Brasil,C,6274013144
1,Flamengo,Brasil,D,6274013144
2,Cerro Porteño,Paraguay,D,6274013144
3,Colón,Argentina,D,6274013144
4,Estudiantes L.P.,Fase previa,D,6274013144
1,River Plate,Argentina,E,6274013144
2,Emelec,Ecuador,E,6274013144
3,Deportes Tolima,Colombia,E,6274013144
4,Always Ready,Bolivia,E,6274013144
1,Peñarol,Uruguay,F,6274013144
2,Universidad Católica,Chile,F,6274013144
3,Bragantino,Brasil,F,6274013144
4,América M.G.,Fase previa,F,6274013144
1,Boca Juniors,Argentina,G,6274013144
2,Corinthians,Brasil,G,6274013144
3,Alianza Lima,Perú,G,6274013144
4,The Strongest,Fase previa,G,6274013144
1,Athletico Paranaense,Brasil,H,6274013144
2,Libertad,Paraguay,H,6274013144
3,Sporting Cristal,Perú,H,6274013144
4,Independiente Petrolero,Bolivia,H,6274013144
