Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,7322334332
2,Colo Colo,Chile,A,7322334332
3,Alianza Lima,Perú,A,7322334332
4,Independiente Petrolero,Bolivia,A,7322334332
1,River Plate,Argentina,B,7322334332
2,Emelec,Ecuador,B,7322334332
3,Deportivo Cali,Colombia,B,7322334332
4,Olimpia,Fase previa,B,7322334332
1,Atlético Mineiro,Brasil,C,7322334332
2,Independiente del Valle,Ecuador,C,7322334332
3,Caracas,Venezuela,C,7322334332
4,The Strongest,Fase previa,C,7322334332
1,Peñarol,Uruguay,D,7322334332
2,Universidad Católica,Chile,D,7322334332
3,Bragantino,Brasil,D,7322334332
4,Talleres,Argentina,D,7322334332
1,Nacional,Uruguay,E,7322334332
2,Cerro Porteño,Paraguay,E,7322334332
3,Deportivo Táchira,Venezuela,E,7322334332
4,Fortaleza,Brasil,E,7322334332
1,Athletico Paranaense,Brasil,F,7322334332
2,Libertad,Paraguay,F,7322334332
3,Colón,Argentina,F,7322334332
4,Always Ready,Bolivia,F,7322334332
1,Flamengo,Brasil,G,7322334332
2,Vélez,Argentina,G,7322334332
3,Deportes Tolima,Colombia,G,7322334332
4,Estudiantes L.P.,Fase previa,G,7322334332
1,Boca Juniors,Argentina,H,7322334332
2,Corinthians,Brasil,H,7322334332
3,Sporting Cristal,Perú,H,7322334332
4,América M.G.,Fase previa,H,7322334332
