Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,3814865186
2,Cerro Porteño,Paraguay,A,3814865186
3,Deportes Tolima,Colombia,A,3814865186
4,Talleres,Argentina,A,3814865186
1,Atlético Mineiro,Brasil,B,3814865186
2,Independiente del Valle,Ecuador,B,3814865186
3,Sporting Cristal,Perú,B,3814865186
4,The Strongest,Fase previa,B,3814865186
1,Nacional,Uruguay,C,3814865186
2,Corinthians,Brasil,C,3814865186
3,Caracas,Venezuela,C,3814865186
4,América M.G.,Fase previa,C,3814865186
1,River Plate,Argentina,D,3814865186
2,Universidad Católica,Chile,D,3814865186
3,Bragantino,Brasil,D,3814865186
4,Independiente Petrolero,Bolivia,D,3814865186
1,Athletico Paranaense,Brasil,E,3814865186
2,Libertad,Paraguay,E,3814865186
3,Deportivo Cali,Colombia,E,3814865186
4,Estudiantes L.P.,Fase previa,E,3814865186
1,Boca Juniors,Argentina,F,3814865186
2,Emelec,Ecuador,F,3814865186
3,Deportivo Táchira,Venezuela,F,3814865186
4,Fortaleza,Brasil,F,3814865186
1,Flamengo,Brasil,G,3814865186
2,Vélez,Argentina,G,3814865186
3,Alianza Lima,Perú,G,3814865186
4,Olimpia,Fase previa,G,3814865186
1,Peñarol,Uruguay,H,3814865186
2,Colo Colo,Chile,H,3814865186
3,Colón,Argentina,H,3814865186
4,Always Ready,Bolivia,H,3814865186
