Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,1396290411
2,Emelec,Ecuador,A,1396290411
3,Caracas,Venezuela,A,1396290411
4,América M.G.,Fase previa,A,1396290411
1,Atlético Mineiro,Brasil,B,1396290411
2,Colo Colo,Chile,B,1396290411
3,Colón,Argentina,B,1396290411
4,Always Ready,Bolivia,B,1396290411
1,Nacional,Uruguay,C,1396290411
2,Vélez,Argentina,C,1396290411
3,Alianza Lima,Perú,C,1396290411
4,The Strongest,Fase previa,C,1396290411
1,Boca Juniors,Argentina,D,1396290411
2,Independiente del Valle,Ecuador,D,1396290411
3,Bragantino,Brasil,D,1396290411
4,Olimpia,Fase previa,D,1396290411
1,River Plate,Argentina,E,1396290411
2,Cerro Porteño,Paraguay,E,1396290411
3,Deportes Tolima,Colombia,E,1396290411
4,Fortaleza,Brasil,E,1396290411
1,Flamengo,Brasil,F,1396290411
2,Libertad,Paraguay,F,1396290411
3,Deportivo Táchira,Venezuela,F,1396290411
4,Independiente Petrolero,Bolivia,F,1396290411
1,Peñarol,Uruguay,G,1396290411
2,Corinthians,Brasil,G,1396290411
3,Deportivo Cali,Colombia,G,1396290411
4,Estudiantes L.P.,Fase previa,G,1396290411
1,Athletico Paranaense,Brasil,H,1396290411
2,Universidad Católica,Chile,H,1396290411
3,Sporting Cristal,Perú,H,1396290411
4,Talleres,Argentina,H,1396290411
