Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4029396283
2,Colo Colo,Chile,A,4029396283
3,Alianza Lima,Perú,A,4029396283
4,América M.G.,Fase previa,A,4029396283
1,Atlético Mineiro,Brasil,B,4029396283
2,Emelec,Ecuador,B,4029396283
3,Colón,Argentina,B,4029396283
4,Estudiantes L.P.,Fase previa,B,4029396283
1,Flamengo,Brasil,C,4029396283
2,Libertad,Paraguay,C,4029396283
3,Sporting Cristal,Perú,C,4029396283
4,Talleres,Argentina,C,4029396283
1,River Plate,Argentina,D,4029396283
2,Corinthians,Brasil,D,4029396283
3,Deportivo Cali,Colombia,D,4029396283
4,Olimpia,Fase previa,D,4029396283
1,Nacional,Uruguay,E,4029396283
2,Vélez,Argentina,E,4029396283
3,Bragantino,Brasil,E,4029396283
4,Independiente Petrolero,Bolivia,E,4029396283
1,Peñarol,Uruguay,F,4029396283
2,Cerro Porteño,Paraguay,F,4029396283
3,Deportivo Táchira,Venezuela,F,4029396283
4,Fortaleza,Brasil,F,4029396283
1,Boca Juniors,Argentina,G,4029396283
2,Independiente del Valle,Ecuador,G,4029396283
3,Deportes Tolima,Colombia,G,4029396283
4,Always Ready,Bolivia,G,4029396283
1,Athletico Paranaense,Brasil,H,4029396283
2,Universidad Católica,Chile,H,4029396283
3,Caracas,Venezuela,H,4029396283
4,The Strongest,Fase previa,H,4029396283
