Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,7009976658
2,Libertad,Paraguay,A,7009976658
3,Sporting Cristal,Perú,A,7009976658
4,Talleres,Argentina,A,7009976658
1,Flamengo,Brasil,B,7009976658
2,Universidad Católica,Chile,B,7009976658
3,Colón,Argentina,B,7009976658
4,Always Ready,Bolivia,B,7009976658
1,Athletico Paranaense,Brasil,C,7009976658
2,Vélez,Argentina,C,7009976658
3,Alianza Lima,Perú,C,7009976658
4,The Strongest,Fase previa,C,7009976658
1,Boca Juniors,Argentina,D,7009976658
2,Corinthians,Brasil,D,7009976658
3,Caracas,Venezuela,D,7009976658
4,Independiente Petrolero,Bolivia,D,7009976658
1,Atlético Mineiro,Brasil,E,7009976658
2,Emelec,Ecuador,E,7009976658
3,Deportivo Táchira,Venezuela,E,7009976658
4,Estudiantes L.P.,Fase previa,E,7009976658
1,Peñarol,Uruguay,F,7009976658
2,Independiente del Valle,Ecuador,F,7009976658
3,Bragantino,Brasil,F,7009976658
4,Olimpia,Fase previa,F,7009976658
1,River Plate,Argentina,G,7009976658
2,Colo Colo,Chile,G,7009976658
3,Deportivo Cali,Colombia,G,7009976658
4,Fortaleza,Brasil,G,7009976658
1,Nacional,Uruguay,H,7009976658
2,Cerro Porteño,Paraguay,H,7009976658
3,Deportes Tolima,Colombia,H,7009976658
4,América M.G.,Fase previa,H,7009976658
