Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,9501003480
2,Libertad,Paraguay,A,9501003480
3,Deportivo Cali,Colombia,A,9501003480
4,Independiente Petrolero,Bolivia,A,9501003480
1,Flamengo,Brasil,B,9501003480
2,Colo Colo,Chile,B,9501003480
3,Sporting Cristal,Perú,B,9501003480
4,Always Ready,Bolivia,B,9501003480
1,Boca Juniors,Argentina,C,9501003480
2,Corinthians,Brasil,C,9501003480
3,Alianza Lima,Perú,C,9501003480
4,Estudiantes L.P.,Fase previa,C,9501003480
1,Athletico Paranaense,Brasil,D,9501003480
2,Vélez,Argentina,D,9501003480
3,Caracas,Venezuela,D,9501003480
4,The Strongest,Fase previa,D,9501003480
1,Atlético Mineiro,Brasil,E,9501003480
2,Universidad Católica,Chile,E,9501003480
3,Colón,Argentina,E,9501003480
4,América M.G.,Fase previa,E,9501003480
1,River Plate,Argentina,F,9501003480
2,Independiente del Valle,Ecuador,F,9501003480
3,Bragantino,Brasil,F,9501003480
4,Olimpia,Fase previa,F,9501003480
1,Nacional,Uruguay,G,9501003480
2,Emelec,Ecuador,G,9501003480
3,Deportes Tolima,Colombia,G,9501003480
4,Fortaleza,Brasil,G,9501003480
1,Peñarol,Uruguay,H,9501003480
2,Cerro Porteño,Paraguay,H,9501003480
3,Deportivo Táchira,Venezuela,H,9501003480
4,Talleres,Argentina,H,9501003480
