Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,1242556865
2,Libertad,Paraguay,A,1242556865
3,Alianza Lima,Perú,A,1242556865
4,Always Ready,Bolivia,A,1242556865
1,Atlético Mineiro,Brasil,B,1242556865
2,Vélez,Argentina,B,1242556865
3,Deportivo Cali,Colombia,B,1242556865
4,Estudiantes L.P.,Fase previa,B,1242556865
1,Boca Juniors,Argentina,C,1242556865
2,Cerro Porteño,Paraguay,C,1242556865
3,Deportivo Táchira,Venezuela,C,1242556865
4,Fortaleza,Brasil,C,1242556865
1,Nacional,Uruguay,D,1242556865
2,Corinthians,Brasil,D,1242556865
3,Sporting Cristal,Perú,D,1242556865
4,Independiente Petrolero,Bolivia,D,1242556865
1,Peñarol,Uruguay,E,1242556865
2,Independiente del Valle,Ecuador,E,1242556865
3,Bragantino,Brasil,E,1242556865
4,Olimpia,Fase previa,E,1242556865
1,Athletico Paranaense,Brasil,F,1242556865
2,Universidad Católica,Chile,F,1242556865
3,Deportes Tolima,Colombia,F,1242556865
4,Talleres,Argentina,F,1242556865
1,River Plate,Argentina,G,1242556865
2,Colo Colo,Chile,G,1242556865
3,Caracas,Venezuela,G,1242556865
4,The Strongest,Fase previa,G,1242556865
1,Flamengo,Brasil,H,1242556865
2,Emelec,Ecuador,H,1242556865
3,Colón,Argentina,H,1242556865
4,América M.G.,Fase previa,H,1242556865
