Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,5601448519
2,Libertad,Paraguay,A,5601448519
3,Deportes Tolima,Colombia,A,5601448519
4,Always Ready,Bolivia,A,5601448519
1,Flamengo,Brasil,B,5601448519
2,Cerro Porteño,Paraguay,B,5601448519
3,Sporting Cristal,Perú,B,5601448519
4,The Strongest,Fase previa,B,5601448519
1,Atlético Mineiro,Brasil,C,5601448519
2,Colo Colo,Chile,C,5601448519
3,Caracas,Venezuela,C,5601448519
4,Talleres,Argentina,C,5601448519
1,Nacional,Uruguay,D,5601448519
2,Independiente del Valle,Ecuador,D,5601448519
3,Bragantino,Brasil,D,5601448519
4,Independiente Petrolero,Bolivia,D,5601448519
1,Boca Juniors,Argentina,E,5601448519
2,Corinthians,Brasil,E,5601448519
3,Alianza Lima,Perú,E,5601448519
4,América M.G.,Fase previa,E,5601448519
1,River Plate,Argentina,F,5601448519
2,Universidad Católica,Chile,F,5601448519
3,Deportivo Cali,Colombia,F,5601448519
4,Fortaleza,Brasil,F,5601448519
1,Peñarol,Uruguay,G,5601448519
2,Vélez,Argentina,G,5601448519
3,Deportivo Táchira,Venezuela,G,5601448519
4,Estudiantes L.P.,Fase previa,G,5601448519
1,Athletico Paranaense,Brasil,H,5601448519
2,Emelec,Ecuador,H,5601448519
3,Colón,Argentina,H,5601448519
4,Olimpia,Fase previa,H,5601448519
