Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,9413965020
2,Colo Colo,Chile,A,9413965020
3,Deportivo Cali,Colombia,A,9413965020
4,Independiente Petrolero,Bolivia,A,9413965020
1,Peñarol,Uruguay,B,9413965020
2,Corinthians,Brasil,B,9413965020
3,Deportivo Táchira,Venezuela,B,9413965020
4,Always Ready,Bolivia,B,9413965020
1,Athletico Paranaense,Brasil,C,9413965020
2,Independiente del Valle,Ecuador,C,9413965020
3,Colón,Argentina,C,9413965020
4,Estudiantes L.P.,Fase previa,C,9413965020
1,Boca Juniors,Argentina,D,9413965020
2,Emelec,Ecuador,D,9413965020
3,Caracas,Venezuela,D,9413965020
4,Olimpia,Fase previa,D,9413965020
1,Nacional,Uruguay,E,9413965020
2,Vélez,Argentina,E,9413965020
3,Deportes Tolima,Colombia,E,9413965020
4,Fortaleza,Brasil,E,9413965020
1,Atlético Mineiro,Brasil,F,9413965020
2,Universidad Católica,Chile,F,9413965020
3,Alianza Lima,Perú,F,9413965020
4,América M.G.,Fase previa,F,9413965020
1,Flamengo,Brasil,G,9413965020
2,Libertad,Paraguay,G,9413965020
3,Sporting Cristal,Perú,G,9413965020
4,Talleres,Argentina,G,9413965020
1,River Plate,Argentina,H,9413965020
2,Cerro Porteño,Paraguay,H,9413965020
3,Bragantino,Brasil,H,9413965020
4,The Strongest,Fase previa,H,9413965020
