Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8325851192
2,Independiente del Valle,Ecuador,A,8325851192
3,Deportes Tolima,Colombia,A,8325851192
4,Olimpia,Fase previa,A,8325851192
1,Atlético Mineiro,Brasil,B,8325851192
2,Vélez,Argentina,B,8325851192
3,Alianza Lima,Perú,B,8325851192
4,América M.G.,Fase previa,B,8325851192
1,Flamengo,Brasil,C,8325851192
2,Colo Colo,Chile,C,8325851192
3,Colón,Argentina,C,8325851192
4,Independiente Petrolero,Bolivia,C,8325851192
1,Nacional,Uruguay,D,8325851192
2,Corinthians,Brasil,D,8325851192
3,Deportivo Táchira,Venezuela,D,8325851192
4,Always Ready,Bolivia,D,8325851192
1,River Plate,Argentina,E,8325851192
2,Libertad,Paraguay,E,8325851192
3,Bragantino,Brasil,E,8325851192
4,The Strongest,Fase previa,E,8325851192
1,Peñarol,Uruguay,F,8325851192
2,Emelec,Ecuador,F,8325851192
3,Deportivo Cali,Colombia,F,8325851192
4,Fortaleza,Brasil,F,8325851192
1,Boca Juniors,Argentina,G,8325851192
2,Cerro Porteño,Paraguay,G,8325851192
3,Sporting Cristal,Perú,G,8325851192
4,Estudiantes L.P.,Fase previa,G,8325851192
1,Athletico Paranaense,Brasil,H,8325851192
2,Universidad Católica,Chile,H,8325851192
3,Caracas,Venezuela,H,8325851192
4,Talleres,Argentina,H,8325851192
