Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8759916207
2,Vélez,Argentina,A,8759916207
3,Deportivo Táchira,Venezuela,A,8759916207
4,The Strongest,Fase previa,A,8759916207
1,Athletico Paranaense,Brasil,B,8759916207
2,Universidad Católica,Chile,B,8759916207
3,Alianza Lima,Perú,B,8759916207
4,América M.G.,Fase previa,B,8759916207
1,River Plate,Argentina,C,8759916207
2,Emelec,Ecuador,C,8759916207
3,Bragantino,Brasil,C,8759916207
4,Independiente Petrolero,Bolivia,C,8759916207
1,Nacional,Uruguay,D,8759916207
2,Corinthians,Brasil,D,8759916207
3,Sporting Cristal,Perú,D,8759916207
4,Talleres,Argentina,D,8759916207
1,Flamengo,Brasil,E,8759916207
2,Colo Colo,Chile,E,8759916207
3,Caracas,Venezuela,E,8759916207
4,Olimpia,Fase previa,E,8759916207
1,Peñarol,Uruguay,F,8759916207
2,Independiente del Valle,Ecuador,F,8759916207
3,Deportivo Cali,Colombia,F,8759916207
4,Always Ready,Bolivia,F,8759916207
1,Boca Juniors,Argentina,G,8759916207
2,Cerro Porteño,Paraguay,G,8759916207
3,Deportes Tolima,Colombia,G,8759916207
4,Fortaleza,Brasil,G,8759916207
1,Atlético Mineiro,Brasil,H,8759916207
2,Libertad,Paraguay,H,8759916207
3,Colón,Argentina,H,8759916207
4,Estudiantes L.P.,Fase previa,H,8759916207
