Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,1584706182
2,Colo Colo,Chile,A,1584706182
3,Deportivo Táchira,Venezuela,A,1584706182
4,Estudiantes L.P.,Fase previa,A,1584706182
1,River Plate,Argentina,B,1584706182
2,Independiente del Valle,Ecuador,B,1584706182
3,Deportivo Cali,Colombia,B,1584706182
4,Fortaleza,Brasil,B,1584706182
1,Nacional,Uruguay,C,1584706182
2,Universidad Católica,Chile,C,1584706182
3,Colón,Argentina,C,1584706182
4,Independiente Petrolero,Bolivia,C,1584706182
1,Flamengo,Brasil,D,1584706182
2,Libertad,Paraguay,D,1584706182
3,Alianza Lima,Perú,D,1584706182
4,Talleres,Argentina,D,1584706182
1,Atlético Mineiro,Brasil,E,1584706182
2,Cerro Porteño,Paraguay,E,1584706182
3,Caracas,Venezuela,E,1584706182
4,Always Ready,Bolivia,E,1584706182
1,Athletico Paranaense,Brasil,F,1584706182
2,Emelec,Ecuador,F,1584706182
3,Deportes Tolima,Colombia,F,1584706182
4,Olimpia,Fase previa,F,1584706182
1,Boca Juniors,Argentina,G,1584706182
2,Corinthians,Brasil,G,1584706182
3,Sporting Cristal,Perú,G,1584706182
4,América M.G.,Fase previa,G,1584706182
1,Peñarol,Uruguay,H,1584706182
2,Vélez,Argentina,H,1584706182
3,Bragantino,Brasil,H,1584706182
4,The Strongest,Fase previa,H,1584706182
