Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2343677034
2,Libertad,Paraguay,A,2343677034
3,Deportivo Cali,Colombia,A,2343677034
4,Always Ready,Bolivia,A,2343677034
1,Nacional,Uruguay,B,2343677034
2,Corinthians,Brasil,B,2343677034
3,Deportivo Táchira,Venezuela,B,2343677034
4,The Strongest,Fase previa,B,2343677034
1,Peñarol,Uruguay,C,2343677034
2,Vélez,Argentina,C,2343677034
3,Bragantino,Brasil,C,2343677034
4,Olimpia,Fase previa,C,2343677034
1,Boca Juniors,Argentina,D,2343677034
2,Independiente del Valle,Ecuador,D,2343677034
3,Sporting Cristal,Perú,D,2343677034
4,Fortaleza,Brasil,D,2343677034
1,River Plate,Argentina,E,2343677034
2,Cerro Porteño,Paraguay,E,2343677034
3,Caracas,Venezuela,E,2343677034
4,Independiente Petrolero,Bolivia,E,2343677034
1,Athletico Paranaense,Brasil,F,2343677034
2,Emelec,Ecuador,F,2343677034
3,Deportes Tolima,Colombia,F,2343677034
4,Talleres,Argentina,F,2343677034
1,Flamengo,Brasil,G,2343677034
2,Universidad Católica,Chile,G,2343677034
3,Alianza Lima,Perú,G,2343677034
4,América M.G.,Fase previa,G,2343677034
1,Atlético Mineiro,Brasil,H,2343677034
2,Colo Colo,Chile,H,2343677034
3,Colón,Argentina,H,2343677034
4,Estudiantes L.P.,Fase previa,H,2343677034
