Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4333236487
2,Independiente del Valle,Ecuador,A,4333236487
3,Sporting Cristal,Perú,A,4333236487
4,Always Ready,Bolivia,A,4333236487
1,Boca Juniors,Argentina,B,4333236487
2,Cerro Porteño,Paraguay,B,4333236487
3,Caracas,Venezuela,B,4333236487
4,Estudiantes L.P.,Fase previa,B,4333236487
1,Peñarol,Uruguay,C,4333236487
2,Vélez,Argentina,C,4333236487
3,Deportivo Táchira,Venezuela,C,4333236487
4,Fortaleza,Brasil,C,4333236487
1,River Plate,Argentina,D,4333236487
2,Colo Colo,Chile,D,4333236487
3,Bragantino,Brasil,D,4333236487
4,Olimpia,Fase previa,D,4333236487
1,Atlético Mineiro,Brasil,E,4333236487
2,Emelec,Ecuador,E,4333236487
3,Colón,Argentina,E,4333236487
4,América M.G.,Fase previa,E,4333236487
1,Nacional,Uruguay,F,4333236487
2,Corinthians,Brasil,F,4333236487
3,Deportes Tolima,Colombia,F,4333236487
4,Talleres,Argentina,F,4333236487
1,Athletico Paranaense,Brasil,G,4333236487
2,Universidad Católica,Chile,G,4333236487
3,Alianza Lima,Perú,G,4333236487
4,The Strongest,Fase previa,G,4333236487
1,Flamengo,Brasil,H,4333236487
2,Libertad,Paraguay,H,4333236487
3,Deportivo Cali,Colombia,H,4333236487
4,Independiente Petrolero,Bolivia,H,4333236487
