Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,1940470391
2,Colo Colo,Chile,A,1940470391
3,Deportivo Táchira,Venezuela,A,1940470391
4,América M.G.,Fase previa,A,1940470391
1,Nacional,Uruguay,B,1940470391
2,Corinthians,Brasil,B,1940470391
3,Alianza Lima,Perú,B,1940470391
4,Always Ready,Bolivia,B,1940470391
1,Atlético Mineiro,Brasil,C,1940470391
2,Cerro Porteño,Paraguay,C,1940470391
3,Caracas,Venezuela,C,1940470391
4,The Strongest,Fase previa,C,1940470391
1,Athletico Paranaense,Brasil,D,1940470391
2,Vélez,Argentina,D,1940470391
3,Deportivo Cali,Colombia,D,1940470391
4,Estudiantes L.P.,Fase previa,D,1940470391
1,Flamengo,Brasil,E,1940470391
2,Libertad,Paraguay,E,1940470391
3,Deportes Tolima,Colombia,E,1940470391
4,Talleres,Argentina,E,1940470391
1,River Plate,Argentina,F,1940470391
2,Emelec,Ecuador,F,1940470391
3,Bragantino,Brasil,F,1940470391
4,Independiente Petrolero,Bolivia,F,1940470391
1,Peñarol,Uruguay,G,1940470391
2,Independiente del Valle,Ecuador,G,1940470391
3,Colón,Argentina,G,1940470391
4,Fortaleza,Brasil,G,1940470391
1,Boca Juniors,Argentina,H,1940470391
2,Universidad Católica,Chile,H,1940470391
3,Sporting Cristal,Perú,H,1940470391
4,Olimpia,Fase previa,H,1940470391
