Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4616137379
2,Libertad,Paraguay,A,4616137379
3,Colón,Argentina,A,4616137379
4,América M.G.,Fase previa,A,4616137379
1,Peñarol,Uruguay,B,4616137379
2,Universidad Católica,Chile,B,4616137379
3,Bragantino,Brasil,B,4616137379
4,Independiente Petrolero,Bolivia,B,4616137379
1,Nacional,Uruguay,C,4616137379
2,Emelec,Ecuador,C,4616137379
3,Alianza Lima,Perú,C,4616137379
4,Talleres,Argentina,C,4616137379
1,River Plate,Argentina,D,4616137379
2,Cerro Porteño,Paraguay,D,4616137379
3,Caracas,Venezuela,D,4616137379
4,Fortaleza,Brasil,D,4616137379
1,Boca Juniors,Argentina,E,4616137379
2,Corinthians,Brasil,E,4616137379
3,Deportes Tolima,Colombia,E,4616137379
4,Estudiantes L.P.,Fase previa,E,4616137379
1,Atlético Mineiro,Brasil,F,4616137379
2,Colo Colo,Chile,F,4616137379
3,Sporting Cristal,Perú,F,4616137379
4,Olimpia,Fase previa,F,4616137379
1,Flamengo,Brasil,G,4616137379
2,Vélez,Argentina,G,4616137379
3,Deportivo Táchira,Venezuela,G,4616137379
4,Always Ready,Bolivia,G,4616137379
1,Athletico Paranaense,Brasil,H,4616137379
2,Independiente del Valle,Ecuador,H,4616137379
3,Deportivo Cali,Colombia,H,4616137379
4,The Strongest,Fase previa,H,4616137379
