Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,577157998
2,Universidad Católica,Chile,A,577157998
3,Sporting Cristal,Perú,A,577157998
4,Always Ready,Bolivia,A,577157998
1,Nacional,Uruguay,B,577157998
2,Corinthians,Brasil,B,577157998
3,Alianza Lima,Perú,B,577157998
4,Estudiantes L.P.,Fase previa,B,577157998
1,Peñarol,Uruguay,C,577157998
2,Emelec,Ecuador,C,577157998
3,Bragantino,Brasil,C,577157998
4,Olimpia,Fase previa,C,577157998
1,River Plate,Argentina,D,577157998
2,Independiente del Valle,Ecuador,D,577157998
3,Deportivo Cali,Colombia,D,577157998
4,América M.G.,Fase previa,D,577157998
1,Atlético Mineiro,Brasil,E,577157998
2,Colo Colo,Chile,E,577157998
3,Deportes Tolima,Colombia,E,577157998
4,Talleres,Argentina,E,577157998
1,Athletico Paranaense,Brasil,F,577157998
2,Libertad,Paraguay,F,577157998
3,Colón,Argentina,F,577157998
4,Independiente Petrolero,Bolivia,F,577157998
1,Flamengo,Brasil,G,577157998
2,Vélez,Argentina,G,577157998
3,Deportivo Táchira,Venezuela,G,577157998
4,The Strongest,Fase previa,G,577157998
1,Boca Juniors,Argentina,H,577157998
2,Cerro Porteño,Paraguay,H,577157998
3,Caracas,Venezuela,H,577157998
4,Fortaleza,Brasil,H,577157998
