Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,9949884315
2,Libertad,Paraguay,A,9949884315
3,Deportes Tolima,Colombia,A,9949884315
4,The Strongest,Fase previa,A,9949884315
1,Peñarol,Uruguay,B,9949884315
2,Corinthians,Brasil,B,9949884315
3,Colón,Argentina,B,9949884315
4,Always Ready,Bolivia,B,9949884315
1,Atlético Mineiro,Brasil,C,9949884315
2,Vélez,Argentina,C,9949884315
3,Sporting Cristal,Perú,C,9949884315
4,América M.G.,Fase previa,C,9949884315
1,Nacional,Uruguay,D,9949884315
2,Cerro Porteño,Paraguay,D,9949884315
3,Caracas,Venezuela,D,9949884315
4,Talleres,Argentina,D,9949884315
1,Athletico Paranaense,Brasil,E,9949884315
2,Independiente del Valle,Ecuador,E,9949884315
3,Deportivo Cali,Colombia,E,9949884315
4,Olimpia,Fase previa,E,9949884315
1,River Plate,Argentina,F,9949884315
2,Universidad Católica,Chile,F,9949884315
3,Bragantino,Brasil,F,9949884315
4,Estudiantes L.P.,Fase previa,F,9949884315
1,Boca Juniors,Argentina,G,9949884315
2,Colo Colo,Chile,G,9949884315
3,Alianza Lima,Perú,G,9949884315
4,Fortaleza,Brasil,G,9949884315
1,Flamengo,Brasil,H,9949884315
2,Emelec,Ecuador,H,9949884315
3,Deportivo Táchira,Venezuela,H,9949884315
4,Independiente Petrolero,Bolivia,H,9949884315
